RestaurantName,ZipCode,InspectionDate,Score,Address,FacilityID,ProcessDescription
Baked By Amy's,78729,11/09/2017,92,"13265 N US 183 HWY NB Unit B
AUSTIN, TX 78729
",11008922,Routine Inspection
Baked By Amy's,78729,11/12/2015,95,"13265 N US 183 HWY NB Unit B
AUSTIN, TX 78729
",11008922,Routine Inspection
Barnes and Nobles Booksellers,78613,04/04/2016,94,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Barnes and Nobles Booksellers,78613,04/13/2015,100,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Barnes and Nobles Booksellers,78613,04/14/2017,95,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Barnes and Nobles Booksellers,78613,09/14/2017,95,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Barnes and Nobles Booksellers,78613,09/20/2016,92,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Barnes and Nobles Booksellers,78613,10/05/2015,100,"14010 N US 183 HWY SVRD SB
AUSTIN, TX 78613
",2801399,Routine Inspection
Bender Bar and Grill,78745,01/21/2016,91,"321 W BEN WHITE BLVD SVRD EB Unit 300
AUSTIN, TX 78745
",10080957,Routine Inspection
Bender Bar and Grill,78745,02/09/2017,89,"321 W BEN WHITE BLVD SVRD EB Unit 300
AUSTIN, TX 78745
",10080957,Routine Inspection
Bender Bar and Grill,78745,07/13/2015,71,"321 W BEN WHITE BLVD SVRD EB Unit 300
AUSTIN, TX 78745
",10080957,Routine Inspection
Bender Bar and Grill,78745,08/22/2017,89,"321 W BEN WHITE BLVD SVRD EB Unit 300
AUSTIN, TX 78745
",10080957,Routine Inspection
Bender Bar and Grill,78745,08/25/2016,90,"321 W BEN WHITE BLVD SVRD EB Unit 300
AUSTIN, TX 78745
",10080957,Routine Inspection
Biryani - N - Grill ,78717,02/13/2017,73,"13945 N US 183 HWY NB Bunit 5
AUSTIN, TX 78717
",11536344,Routine Inspection
Biryani - N - Grill ,78717,09/19/2017,82,"13945 N US 183 HWY NB Bunit 5
AUSTIN, TX 78717
",11536344,Routine Inspection
Black Walnut Cafe,78730,01/31/2017,81,"10817 FM 2222 RD
AUSTIN, TX 78730
",11034123,Routine Inspection
Black Walnut Cafe,78730,07/06/2016,90,"10817 FM 2222 RD
AUSTIN, TX 78730
",11034123,Routine Inspection
Black Walnut Cafe,78730,07/17/2015,89,"10817 FM 2222 RD
AUSTIN, TX 78730
",11034123,Routine Inspection
Black Walnut Cafe,78730,08/29/2017,93,"10817 FM 2222 RD
AUSTIN, TX 78730
",11034123,Routine Inspection
Black Walnut Cafe,78730,12/30/2015,100,"10817 FM 2222 RD
AUSTIN, TX 78730
",11034123,Routine Inspection
Blaze Pizza,78717,06/06/2017,88,"14009 N US 183 HWY SVRD NB Unit 103
AUSTIN, TX 78717
",11450489,Routine Inspection
Blaze Pizza,78717,06/17/2016,89,"14009 N US 183 HWY SVRD NB Unit 103
AUSTIN, TX 78717
",11450489,Routine Inspection
Blaze Pizza,78717,11/23/2016,93,"14009 N US 183 HWY SVRD NB Unit 103
AUSTIN, TX 78717
",11450489,Routine Inspection
Blaze Pizza,78717,12/22/2017,100,"14009 N US 183 HWY SVRD NB Unit 103
AUSTIN, TX 78717
",11450489,Routine Inspection
Boat House Grill,78732,02/08/2016,93,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Boat House Grill,78732,02/15/2017,86,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Boat House Grill,78732,02/23/2015,100,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Boat House Grill,78732,08/12/2016,87,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Boat House Grill,78732,08/19/2015,90,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Boat House Grill,78732,08/29/2017,86,"6816 N FM 620 RD Unit B
AUSTIN, TX 78732
",2801482,Routine Inspection
Bombshells,78660,01/12/2016,83,"15119 N IH 35 SVRD NB Bldg C
AUSTIN, TX 78660
",11085152,Routine Inspection
Bombshells,78660,06/08/2015,72,"15119 N IH 35 SVRD NB Bldg C
AUSTIN, TX 78660
",11085152,Routine Inspection
Bombshells,78660,08/28/2017,71,"15119 N IH 35 SVRD NB Bldg C
AUSTIN, TX 78660
",11085152,Routine Inspection
Bombshells,78660,11/01/2016,82,"15119 N IH 35 SVRD NB Bldg C
AUSTIN, TX 78660
",11085152,Routine Inspection
Boomerz Night Club,78735,01/03/2017,95,"6148 W US 290 HWY SVRD WB
AUSTIN, TX 78735
",2803026,Routine Inspection
Boomerz Night Club,78735,04/07/2015,91,"6148 W US 290 HWY SVRD WB
AUSTIN, TX 78735
",2803026,Routine Inspection
Boomerz Night Club,78735,07/08/2016,99,"6148 W US 290 HWY SVRD WB
AUSTIN, TX 78735
",2803026,Routine Inspection
Boomerz Night Club,78735,07/27/2017,98,"6148 W US 290 HWY SVRD WB
AUSTIN, TX 78735
",2803026,Routine Inspection
Boomerz Night Club,78735,10/05/2015,94,"6148 W US 290 HWY SVRD WB
AUSTIN, TX 78735
",2803026,Routine Inspection
Branch Bar-B-Que,78728,01/29/2016,87,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Branch Bar-B-Que,78728,02/24/2015,93,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Branch Bar-B-Que,78728,04/20/2017,86,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Branch Bar-B-Que,78728,08/04/2015,85,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Branch Bar-B-Que,78728,10/14/2016,86,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Branch Bar-B-Que,78728,12/28/2017,97,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800990,Routine Inspection
Bread Basket - Chevron,78719,02/02/2017,70,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,03/17/2016,87,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,05/28/2015,100,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,07/10/2017,74,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,08/17/2016,78,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,10/26/2015,100,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Bread Basket - Chevron,78719,12/21/2017,85,"9401 S US 183 HWY
AUSTIN, TX 78719
",10174940,Routine Inspection
Brookside Farm,78653,01/07/2016,100,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,01/17/2017,95,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,02/24/2015,100,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,06/28/2017,100,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,07/06/2015,97,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,07/07/2016,93,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Brookside Farm,78653,12/18/2017,100,"2213 E HOWARD LN
AUSTIN, TX 78653
",10584597,Routine Inspection
Burger King #3990,78750,01/09/2018,90,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",11428794,Routine Inspection
Burger King #3990,78750,04/27/2017,86,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",11428794,Routine Inspection
Burger King #3990,78750,10/03/2016,83,"13450 N US 183 HWY SB
AUSTIN, TX 78750
",11428794,Routine Inspection
CC Zing,78750,05/05/2017,100,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CC Zing,78750,05/19/2016,99,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CC Zing,78750,06/19/2015,97,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CC Zing,78750,09/14/2017,100,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CC Zing,78750,10/24/2016,100,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CC Zing,78750,11/20/2015,97,"12129 N FM 620 RD Bunit 445
AUSTIN, TX 78750
",10454916,Routine Inspection
CEFCO #91,78717,02/18/2016,90,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
CEFCO #91,78717,03/20/2015,100,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
CEFCO #91,78717,05/26/2017,96,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
CEFCO #91,78717,09/11/2015,100,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
CEFCO #91,78717,10/03/2016,85,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
CEFCO #91,78717,11/20/2017,93,"14200 N FM 620 RD SB
AUSTIN, TX 78717
",10995740,Routine Inspection
Caffe Yolly,78750,05/25/2017,94,"12129 N FM 620 RD Bunit 102
AUSTIN, TX 78750
",11343781,Routine Inspection
Caffe Yolly,78750,05/27/2016,95,"12129 N FM 620 RD Bunit 102
AUSTIN, TX 78750
",11343781,Routine Inspection
Caffe Yolly,78750,10/19/2017,99,"12129 N FM 620 RD Bunit 102
AUSTIN, TX 78750
",11343781,Routine Inspection
Caffe Yolly,78750,11/10/2016,100,"12129 N FM 620 RD Bunit 102
AUSTIN, TX 78750
",11343781,Routine Inspection
Caffe Yolly,78750,12/15/2015,97,"12129 N FM 620 RD Bunit 102
AUSTIN, TX 78750
",11343781,Routine Inspection
Cedro,78613,01/22/2016,95,"14028 N US 183 HWY SVRD SB Bunit 210
AUSTIN, TX 78613
",11094820,Routine Inspection
Cedro,78613,03/21/2017,96,"14028 N US 183 HWY SVRD SB Bunit 210
AUSTIN, TX 78613
",11094820,Routine Inspection
Cedro,78613,07/28/2016,93,"14028 N US 183 HWY SVRD SB Bunit 210
AUSTIN, TX 78613
",11094820,Routine Inspection
Cedro,78613,08/13/2015,93,"14028 N US 183 HWY SVRD SB Bunit 210
AUSTIN, TX 78613
",11094820,Routine Inspection
Cedro,78613,10/03/2017,98,"14028 N US 183 HWY SVRD SB Bunit 210
AUSTIN, TX 78613
",11094820,Routine Inspection
Central Star Lodge #1631,78723,04/10/2017,92,"7237 E US 290 HWY EB
AUSTIN, TX 78723
",2800264,Routine Inspection
Central Star Lodge #1631,78723,04/24/2015,100,"7237 E US 290 HWY EB
AUSTIN, TX 78723
",2800264,Routine Inspection
Central Star Lodge #1631,78723,08/09/2016,97,"7237 E US 290 HWY EB
AUSTIN, TX 78723
",2800264,Routine Inspection
Central Star Lodge #1631,78723,11/13/2017,99,"7237 E US 290 HWY EB
AUSTIN, TX 78723
",2800264,Routine Inspection
Central Star Lodge #1631,78723,11/24/2015,90,"7237 E US 290 HWY EB
AUSTIN, TX 78723
",2800264,Routine Inspection
Charm Korean BBQ,78660,08/11/2017,72,"1200 W HOWARD LN Bunit B
AUSTIN, TX 78660
",11505390,Routine Inspection
Cheddar's Casual Cafe,78660,01/12/2016,95,"15119 N IH 35 SVRD NB
AUSTIN, TX 78660
",2802055,Routine Inspection
Cheddar's Casual Cafe,78660,05/18/2015,94,"15119 N IH 35 SVRD NB
AUSTIN, TX 78660
",2802055,Routine Inspection
Cheddar's Casual Cafe,78660,09/08/2017,78,"15119 N IH 35 SVRD NB
AUSTIN, TX 78660
",2802055,Routine Inspection
Cheddar's Casual Cafe,78660,09/23/2016,80,"15119 N IH 35 SVRD NB
AUSTIN, TX 78660
",2802055,Routine Inspection
Cheddars,78729,04/22/2015,97,"13301 N US 183 HWY NB
AUSTIN, TX 78729
",2802482,Routine Inspection
Cheddars,78729,06/27/2016,90,"13301 N US 183 HWY NB
AUSTIN, TX 78729
",2802482,Routine Inspection
Cheddars,78729,08/07/2017,82,"13301 N US 183 HWY NB
AUSTIN, TX 78729
",2802482,Routine Inspection
Cheddars,78729,11/25/2015,87,"13301 N US 183 HWY NB
AUSTIN, TX 78729
",2802482,Routine Inspection
Cheddars,78729,12/28/2016,86,"13301 N US 183 HWY NB
AUSTIN, TX 78729
",2802482,Routine Inspection
Cherrywood ,78722,01/23/2018,87,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Cherrywood ,78722,01/27/2017,84,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Cherrywood ,78722,05/28/2015,84,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Cherrywood ,78722,07/05/2016,95,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Cherrywood ,78722,07/27/2017,85,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Cherrywood ,78722,10/29/2015,86,"1400 E 38TH HALF ST
AUSTIN, TX 78722
",2802807,Routine Inspection
Chick-Fil-A,78749,03/29/2017,100,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,04/08/2015,84,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,04/11/2016,91,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,04/21/2016,88,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,09/23/2015,94,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,11/29/2016,97,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A,78749,11/29/2017,94,"5033 W US 290 HWY SVRD EB Bldg D
AUSTIN, TX 78749
",2801392,Routine Inspection
Chick-Fil-A at Maconda Park,78729,02/09/2016,86,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
Chick-Fil-A at Maconda Park,78729,03/13/2015,90,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
Chick-Fil-A at Maconda Park,78729,03/13/2017,88,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
Chick-Fil-A at Maconda Park,78729,07/26/2016,85,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
Chick-Fil-A at Maconda Park,78729,09/10/2015,89,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
Chick-Fil-A at Maconda Park,78729,09/13/2017,85,"13201 N FM 620 RD NB
AUSTIN, TX 78729
",2801234,Routine Inspection
China Cafe,78729,01/20/2016,74,"13729 N US 183 HWY NB Unit 695
AUSTIN, TX 78729
",2801517,Routine Inspection
China Cafe,78729,05/04/2017,80,"13729 N US 183 HWY NB Unit 695
AUSTIN, TX 78729
",2801517,Routine Inspection
China Cafe,78729,06/17/2015,70,"13729 N US 183 HWY NB Unit 695
AUSTIN, TX 78729
",2801517,Routine Inspection
China Cafe,78729,09/07/2016,76,"13729 N US 183 HWY NB Unit 695
AUSTIN, TX 78729
",2801517,Routine Inspection
China Cafe,78729,11/07/2017,88,"13729 N US 183 HWY NB Unit 695
AUSTIN, TX 78729
",2801517,Routine Inspection
Chinos and Gringos,78749,03/17/2017,94,"6705 W US 290 HWY Bunit 608
AUSTIN, TX 78749
",11495950,Routine Inspection
Chinos and Gringos,78749,10/04/2017,80,"6705 W US 290 HWY Bunit 608
AUSTIN, TX 78749
",11495950,Routine Inspection
Chinos and Gringos,78749,11/07/2016,96,"6705 W US 290 HWY Bunit 608
AUSTIN, TX 78749
",11495950,Routine Inspection
Chipotle Mexican Grill #1008,78748,02/22/2016,91,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
",10178947,Routine Inspection
Chipotle Mexican Grill #1008,78748,04/19/2017,94,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
",10178947,Routine Inspection
Chipotle Mexican Grill #1008,78748,06/25/2015,100,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
",10178947,Routine Inspection
Chipotle Mexican Grill #1008,78748,10/17/2017,95,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
",10178947,Routine Inspection
Chipotle Mexican Grill #1008,78748,10/31/2016,93,"9600 S IH 35 SVRD SB Bunit 350
AUSTIN, TX 78748
",10178947,Routine Inspection
Church's Chicken,78729,01/23/2018,93,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Church's Chicken,78729,04/03/2015,89,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Church's Chicken,78729,06/07/2016,90,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Church's Chicken,78729,07/24/2017,95,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Church's Chicken,78729,10/21/2015,83,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Church's Chicken,78729,12/19/2016,85,"13729 N US 183 HWY NB Unit 900
AUSTIN, TX 78729
",10005828,Routine Inspection
Circle K Store #2704675,78617,01/08/2016,88,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704675,78617,02/23/2015,90,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704675,78617,02/24/2017,85,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704675,78617,07/28/2015,77,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704675,78617,08/11/2016,85,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704675,78617,09/01/2017,86,"2453 SH 71
AUSTIN, TX 78617
",10762466,Routine Inspection
Circle K Store #2704682,78744,02/10/2016,75,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704682,78744,06/22/2017,81,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704682,78744,07/26/2016,81,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704682,78744,07/27/2015,93,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704682,78744,11/22/2017,85,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704682,78744,12/19/2016,82,"6500 S US 183 HWY SB
AUSTIN, TX 78744
",10762040,Routine Inspection
Circle K Store #2704688,78726,02/23/2015,100,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,06/15/2016,87,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,06/15/2017,82,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,07/02/2015,100,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,10/24/2017,76,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,12/15/2016,83,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
Circle K Store #2704688,78726,12/17/2015,80,"11000 FM 2222 RD
AUSTIN, TX 78726
",10758287,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,05/09/2016,96,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,05/11/2017,96,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,06/11/2015,97,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,10/31/2016,95,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,11/07/2017,92,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",78735,11/25/2015,96,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",10873741,Routine Inspection
CoffeeShark,78750,02/02/2018,97,"7300 FM 2222 RD
AUSTIN, TX 78750
",11632299,Routine Inspection
CoffeeShark,78750,07/20/2017,93,"7300 FM 2222 RD
AUSTIN, TX 78750
",11632299,Routine Inspection
Comfort Suites,78729,01/20/2016,90,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Comfort Suites,78729,02/27/2015,93,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Comfort Suites,78729,07/05/2016,92,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Comfort Suites,78729,08/07/2017,95,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Comfort Suites,78729,08/14/2015,94,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Comfort Suites,78729,12/29/2016,83,"13681 N US 183 HWY NB
AUSTIN, TX 78729
",2801697,Routine Inspection
Corner Store #1570,78748,01/09/2018,96,"11206 S IH 35 SVRD SB
AUSTIN, TX 78748
",11433458,Routine Inspection
Corner Store #1570,78748,06/22/2017,98,"11206 S IH 35 SVRD SB
AUSTIN, TX 78748
",11433458,Routine Inspection
Corner Store #1570,78748,12/13/2016,97,"11206 S IH 35 SVRD SB
AUSTIN, TX 78748
",11433458,Routine Inspection
Corner Store #2102,78728,01/28/2016,94,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Corner Store #2102,78728,03/13/2015,100,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Corner Store #2102,78728,04/28/2017,96,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Corner Store #2102,78728,08/21/2015,97,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Corner Store #2102,78728,10/13/2016,89,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Corner Store #2102,78728,11/21/2017,93,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803435,Routine Inspection
Country Home Learning Center #8,78750,01/26/2018,96,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
Country Home Learning Center #8,78750,06/17/2016,94,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
Country Home Learning Center #8,78750,06/23/2017,95,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
Country Home Learning Center #8,78750,07/13/2015,83,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
Country Home Learning Center #8,78750,12/21/2015,93,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
Country Home Learning Center #8,78750,12/23/2016,91,"13120 N US 183 HWY SB
AUSTIN, TX 78750
",2800795,Routine Inspection
County Line on the Lake,78731,01/07/2016,92,"5204 FM 2222 RD
AUSTIN, TX 78731
",2800070,Routine Inspection
County Line on the Lake,78731,01/27/2017,98,"5204 FM 2222 RD
AUSTIN, TX 78731
",2800070,Routine Inspection
County Line on the Lake,78731,06/23/2015,81,"5204 FM 2222 RD
AUSTIN, TX 78731
",2800070,Routine Inspection
County Line on the Lake,78731,07/11/2016,90,"5204 FM 2222 RD
AUSTIN, TX 78731
",2800070,Routine Inspection
County Line on the Lake,78731,07/21/2017,87,"5204 FM 2222 RD
AUSTIN, TX 78731
",2800070,Routine Inspection
Cover 2,78729,01/02/2018,92,"13701 N US 183 HWY NB
AUSTIN, TX 78729
",10718846,Routine Inspection
Cover 2,78729,03/12/2015,93,"13701 N US 183 HWY NB
AUSTIN, TX 78729
",10718846,Routine Inspection
Cover 2,78729,04/11/2016,80,"13701 N US 183 HWY NB
AUSTIN, TX 78729
",10718846,Routine Inspection
Cover 2,78729,06/21/2017,91,"13701 N US 183 HWY NB
AUSTIN, TX 78729
",10718846,Routine Inspection
